"lon","lat","cell_ID","MeanPrecip","DryPrecip","WetPrecip","SeasonalPrecip","Elevation","NDVI","MeanTemp","MaxTemp","MinTemp","DiurnalTemp","Forested land","Shrubland","Grassland","Waterbodies","Wetlands","Barren Land","Cultivated","Built-up","Mines & Quarries"
18.625,-31.375,963,199,12,99,69.2922210693359,186,0.223199993371964,18.7666664123535,32.7999992370605,6.40000009536743,15.8999996185303,0.00094718097457382,0.664770755348422,0.00520794599105911,1.08455836783262e-05,0.000161650842443624,0.325249241842055,0.00060322103506119,0.00109488749514531,0.00195427088756125
19.125,-31.375,965,274,23,121,55.080753326416,723,0.512399971485138,16.7583332061768,31.8999996185303,3.70000004768372,15.8166666030884,0.0366126246725667,0.633033995223812,0.0673949734334846,0.000703930026359933,0.00540729814819406,0.0923413652627317,0.162421911797516,0.00205084822793492,3.30532074006131e-05
19.375,-31.375,966,234,23,100,50.6728286743164,836,0.375099986791611,17.5750007629395,32.4000015258789,4.30000019073486,15.8666667938232,0.00542354092350377,0.542595620293302,0.0421177252609327,0.000130053507728894,0.000727680340864051,0.334946100046241,0.0726519148830757,0.00138620524507861,2.11594992733518e-05
19.625,-31.375,967,226,32,86,38.2682304382324,931,0.294900000095367,16.5791664123535,31.2999992370605,3.40000009536743,15.5583333969116,0.00271191237594718,0.63039955130271,0.00539025508812811,7.3853260285745e-05,0.000131696373236818,0.317410467124454,0.0412426559904807,0.00231837262533363,0.000321235859424709
19.875,-31.375,968,223,41,71,24.0949592590332,1125,0.406399995088577,15.1041669845581,29.2000007629395,2,14.5583333969116,0.00745278851235302,0.617454832210332,0.0063690092812789,0.00133046802748051,0.001585414189457,0.320502419408112,0.0424103456533228,0.00285446806050997,4.02546571541815e-05
20.375,-31.375,970,178,32,62,27.835542678833,1028,0.235200002789497,16.470832824707,32.4000015258789,1.20000004768372,16.841667175293,0.00219284664420663,0.1606945270181,0.00459832045184304,0.00138465698903422,0.000332358964196063,0.767631023748183,0.0587656064209275,0.00397179283921258,0.000428866924296472
20.875,-31.375,972,177,28,73,41.6895065307617,1080,0.192699998617172,16.5,32.5,0.5,16.466667175293,0.00361827437574316,0.254672120656626,0.00354808676839741,4.48994252873563e-05,0.000363840170432025,0.719846165279429,0.0087894495640111,0.00673336553705906,0.00238379822301493
21.125,-31.375,973,184,26,79,46.431884765625,1115,0.234400004148483,16.466667175293,32.7000007629395,0.100000001490116,17.0666675567627,0.00144452845467992,0.432301350223522,0.00481337332771429,0.000246866142773329,0.00117132303725923,0.54654872869101,0.00839086657246503,0.00343185254964179,0.00165111100093375
21.625,-31.375,975,210,25,93,53.6842384338379,1278,0.303600013256073,15.6875,31.2000007629395,0.100000001490116,16.091667175293,0.00315451548129602,0.658609430906402,0.00567482254559277,0.000321235859424709,8.77975821578786e-06,0.325957819975706,0.00423339282910665,0.00183961757439037,0.000200385069866217
24.875,-31.375,988,425,43,189,55.286376953125,1738,0.456200003623962,13.0166664123535,27.1000003814697,-1.89999997615814,14.9166669845581,0.00496009628088255,0.511251176674594,0.426798970306513,0.0012169292508918,0.0205371003435064,0.0177554003170828,0.0140844852358304,0.00331378402034615,8.20575703527547e-05
25.375,-31.375,990,421,43,185,55.344783782959,1274,0.31700000166893,15.6708335876465,30.7999992370605,0.5,16.1416664123535,0.00758903504425948,0.265894912637072,0.680396601268331,0.00166798784515788,0.00711217218258687,0.018665258785837,0.017803396254459,0.000858766019289206,1.18699630070022e-05
26.125,-31.375,993,562,60,243,53.2613258361816,1788,0.466300010681152,12.4833335876465,26.2000007629395,-2.59999990463257,14.7833337783813,0.0743500913094854,0.0422920953254501,0.808755691349149,0.00714362444945751,0.0155148656800284,0.010526413644364,0.0402794648685722,0.0011036672533611,3.40861201318823e-05
26.875,-31.375,996,623,59,268,55.544319152832,1814,0.446999996900558,11.8833332061768,25.2000007629395,-3.59999990463257,14.9833335876465,0.00137433528207161,0,0.771344257827983,0.00284517852424363,0.0152188408310213,0.0781719637666799,0.124742989496631,0.00574609426608535,0.000556340005284714
17.875,-31.125,1028,180,14,86,63.7377433776855,182,0.333700001239777,17.7124996185303,30,7,14.7250003814697,0.00627310508473806,0.713123631309613,0.0999094263631787,0.00994946286537712,1.70464812085273e-05,0.0441276576884744,0.0723748134830848,0.00192852524072473,0.0522963314836007
18.375,-31.125,1030,193,16,87,58.1338691711426,470,0.260300010442734,17.6666660308838,31.2999992370605,5.59999990463257,15.1000003814697,0.0020580786170538,0.741748060189891,0.0252263111794211,0.000220526868125966,0,0.161894093391838,0.0660496046010065,0.00232818529628069,0.000475139856383814
18.625,-31.125,1031,180,13,84,61.1211547851562,276,0.228300005197525,18.6833324432373,33.2999992370605,5.80000019073486,16.3000011444092,0.000219651751192967,0.889538426394181,0.00489332418892945,6.51202838830915e-05,0,0.100360694016841,0.00274900626963622,0.000860518037026566,0.00131325905830901
19.375,-31.125,1034,218,24,87,44.429126739502,727,0.326499998569489,17.529167175293,32.5,4.09999990463257,16.0416660308838,0.00310855086475454,0.615309212755233,0.0133436831189007,0.000141509044183875,0,0.333679359098308,0.0272652809109464,0.00678210499351331,0.000370299214159994
19.625,-31.125,1035,213,33,75,31.6036052703857,983,0.355100005865097,16.7083339691162,31.3999996185303,3.29999995231628,15.5833330154419,0.000574712346650776,0.35921588976273,0.00148381218276473,3.51442801908748e-05,2.42908995436929e-05,0.621588614493604,0.0146463787695471,0.00227869310825834,0.000152464156710413
