"lon","lat","cell_ID","MeanPrecip","DryPrecip","WetPrecip","SeasonalPrecip","Elevation","NDVI","MeanTemp","MaxTemp","MinTemp","DiurnalTemp","biome","bioregion","veg_type"
18.125,-30.375,1233,229,31,84,35.556339263916,1116,0.376700013875961,15.5833330154419,28.1000003814697,4.5,13.5,"Fynbos","Namaqualand Cape Shrublands Bioregion","Namaqualand Granite Renosterveld"
22.875,-30.375,1252,250,22,121,65.6456298828125,1124,0.326200008392334,17.1208324432373,33.0999984741211,-0.200000002980232,16.7749996185303,"Nama-Karoo","Upper Karoo Bioregion","Northern Upper Karoo"
27.125,-30.375,1269,656,52,284,57.8631401062012,1573,0.429199993610382,14.5958337783813,28.2999992370605,-1.70000004768372,15.4750003814697,"Grassland","Mesic Highveld Grassland Bioregion","Zastron Moist Grassland"
28.375,-30.375,1274,709,49,305,61.4991264343262,1668,0.497500002384186,15.095832824707,26.7999992370605,1.39999997615814,13.408332824707,"Grassland","Sub-Escarpment Grassland Bioregion","East Griqualand Grassland"
29.375,-30.375,1278,838,40,406,72.8539047241211,1542,0.469599992036819,13.9833335876465,24.3999996185303,0.200000002980232,13.7666664123535,"Grassland","Sub-Escarpment Grassland Bioregion","East Griqualand Grassland"
17.375,-30.125,1298,112,8,52,59.7031745910645,118,0.346199989318848,17.5666656494141,29.7999992370605,6.69999980926514,14.9333333969116,"Succulent Karoo","Namaqualand Sandveld Bioregion","Namaqualand Strandveld"
17.875,-30.125,1300,181,17,77,51.2346382141113,671,0.413300007581711,18,30.2999992370605,6.90000009536743,13.6666669845581,"Succulent Karoo","Namaqualand Hardeveld Bioregion","Namaqualand Klipkoppe Shrubland"
18.125,-30.125,1301,202,27,75,36.6408882141113,1189,0.402099996805191,16.845832824707,29.2999992370605,5.40000009536743,13.2083330154419,"Succulent Karoo","Namaqualand Hardeveld Bioregion","Namaqualand Klipkoppe Shrubland"
18.375,-30.125,1302,191,27,69,33.766471862793,1021,0.287400007247925,17.0541667938232,29.8999996185303,5,13.5583333969116,"Succulent Karoo","Namaqualand Hardeveld Bioregion","Namaqualand Klipkoppe Shrubland"
24.875,-30.125,1328,372,33,173,60.6106491088867,1198,0.430099993944168,17.529167175293,31.3999996185303,2.29999995231628,13.8916664123535,"Grassland","Dry Highveld Grassland Bioregion","Besemkaree Koppies Shrubland"
26.375,-30.125,1334,517,41,237,60.4400253295898,1540,0.372000008821487,14.6374998092651,29.7000007629395,-2.59999990463257,16.9249992370605,"Grassland","Dry Highveld Grassland Bioregion","Aliwal North Dry Grassland"
29.375,-30.125,1346,926,45,463,75.732292175293,1974,0.426499992609024,12.2416667938232,22.5,-0.899999976158142,13.2666664123535,"Grassland","Sub-Escarpment Grassland Bioregion","Drakensberg Foothill Moist Grassland"
29.875,-30.125,1348,864,56,384,66.3783111572266,930,0.590799987316132,16.4375,25.7000007629395,3.59999990463257,12.7416667938232,"Grassland","Sub-Escarpment Grassland Bioregion","Southern KwaZulu-Natal Moist Grassland"
30.125,-30.125,1349,848,64,361,62.5445022583008,890,0.569400012493134,17.408332824707,25.8999996185303,5.30000019073486,11.716667175293,"Grassland","Sub-Escarpment Grassland Bioregion","Dry Coast Hinterland Grassland"
30.625,-30.125,1351,965,100,362,46.4746017456055,137,0.785700023174286,20.3666667938232,27.7000007629395,9.80000019073486,9.39999961853027,"Indian Ocean Coastal Belt","Indian Ocean Coastal Belt","KwaZulu-Natal Coastal Belt Thornveld"
17.375,-29.875,1366,110,10,48,52.1881980895996,259,0.270599991083145,17.8875007629395,30,6.80000019073486,14.7583332061768,"Succulent Karoo","Namaqualand Sandveld Bioregion","Namaqualand Strandveld"
17.625,-29.875,1367,132,13,55,47.9372482299805,533,0.359699994325638,18.3333339691162,30.5,7.40000009536743,14.033332824707,"Succulent Karoo","Namaqualand Hardeveld Bioregion","Namaqualand Klipkoppe Shrubland"
18.375,-29.875,1370,169,25,57,29.03098487854,925,0.25450000166893,17.7374992370605,32,4.40000009536743,15.5083332061768,"Nama-Karoo","Bushmanland Bioregion","Bushmanland Arid Grassland"
22.375,-29.875,1386,249,20,125,67.9726486206055,1153,0.200499996542931,17.8374996185303,33.5999984741211,0.600000023841858,16.7416667938232,"Nama-Karoo","Bushmanland Bioregion","Bushmanland Arid Grassland"
24.375,-29.875,1394,351,29,167,63.9483222961426,1142,0.390399992465973,18.2625007629395,33.7000007629395,1.5,16.1083335876465,"Nama-Karoo","Upper Karoo Bioregion","Northern Upper Karoo"
29.625,-29.875,1415,1015,47,502,75.1806030273438,1574,0.654399991035461,13.8041667938232,23.7999992370605,-0.200000002980232,13.4416666030884,"Grassland","Sub-Escarpment Grassland Bioregion","Drakensberg Foothill Moist Grassland"
29.875,-29.875,1416,938,45,443,71.1535949707031,1297,0.579599976539612,15.4208335876465,24.7999992370605,2.20000004768372,13.1416664123535,"Grassland","Sub-Escarpment Grassland Bioregion","Southern KwaZulu-Natal Moist Grassland"
30.125,-29.875,1417,898,50,407,67.836296081543,1089,0.87279999256134,16.2250003814697,24.8999996185303,4.19999980926514,11.7333335876465,"Grassland","Sub-Escarpment Grassland Bioregion","Midlands Mistbelt Grassland"
30.375,-29.875,1418,893,60,389,63.2596435546875,902,0.853299975395203,16.7541675567627,25.2000007629395,4.59999990463257,11.5250005722046,"Grassland","Sub-Escarpment Grassland Bioregion","Moist Coast Hinterland Grassland"
30.625,-29.875,1419,917,74,380,57.2407455444336,656,0.683700025081635,18.1708335876465,26.5,6,11.3249998092651,"Savanna","Sub-Escarpment Savanna Bioregion","KwaZulu-Natal Hinterland Thornveld"
30.875,-29.875,1420,987,109,373,45.6919593811035,260,0.741400003433228,20.1916656494141,27.7999992370605,9.69999980926514,9.60000038146973,"Forests","Zonal & Intrazonal Forests","Northern Coastal Forest"
17.125,-29.625,1433,77,7,33,47.9150657653809,36,0.359600007534027,18.591667175293,30.2999992370605,7.5,14.7666664123535,"Succulent Karoo","Namaqualand Sandveld Bioregion","Namaqualand Strandveld"
17.625,-29.625,1435,126,16,47,37.3554382324219,439,0.34799998998642,18.4583339691162,30.2000007629395,7.59999990463257,13.1000003814697,"Succulent Karoo","Namaqualand Hardeveld Bioregion","Namaqualand Shale Shrubland"
17.875,-29.625,1436,153,20,55,35.645809173584,878,0.328500002622604,17.908332824707,30.5,6.40000009536743,13.3833332061768,"Succulent Karoo","Namaqualand Hardeveld Bioregion","Namaqualand Klipkoppe Shrubland"
18.125,-29.625,1437,168,28,54,27.852424621582,1089,0.301699995994568,17.3166675567627,30.7000007629395,4.69999980926514,14.4333333969116,"Nama-Karoo","Bushmanland Bioregion","Bushmanland Arid Grassland"
22.875,-29.625,1456,262,20,133,70.6142044067383,945,0.419299989938736,19,34.2999992370605,1.89999997615814,16.283332824707,"Azonal Vegetation","Alluvial Vegetation","Upper Gariep Alluvial Vegetation"
23.875,-29.625,1460,329,24,162,69.129768371582,1138,0.335399985313416,17.783332824707,33.7000007629395,-0.100000001490116,16.8000011444092,"Nama-Karoo","Upper Karoo Bioregion","Northern Upper Karoo"
25.875,-29.625,1468,455,32,215,63.1747398376465,1320,0.37729999423027,15.9875001907349,31.1000003814697,-2.09999990463257,16.875,"Grassland","Dry Highveld Grassland Bioregion","Xhariep Karroid Grassland"
29.375,-29.625,1482,914,38,452,75.1311721801758,2137,0.474000006914139,11.9958333969116,21.7999992370605,-0.800000011920929,12.2416667938232,"Grassland","Drakensberg Grassland Bioregion","uKhahlamba Basalt Grassland"
29.625,-29.625,1483,948,39,472,76.8946304321289,1415,0.539099991321564,14.9083337783813,25.2000007629395,0.600000023841858,13.5500001907349,"Grassland","Sub-Escarpment Grassland Bioregion","Southern KwaZulu-Natal Moist Grassland"
29.875,-29.625,1484,954,43,467,74.3749465942383,1641,0.456400007009506,14.0208330154419,23.6000003814697,0.600000023841858,13.0916662216187,"Grassland","Sub-Escarpment Grassland Bioregion","Mooi River Highland Grassland"
30.125,-29.625,1485,945,51,441,69.5179824829102,1407,0.783699989318848,14.7874994277954,23.7999992370605,2.20000004768372,12.5583333969116,"Grassland","Sub-Escarpment Grassland Bioregion","Midlands Mistbelt Grassland"
30.375,-29.625,1486,790,43,359,66.8290252685547,634,0.244200006127357,18.3791675567627,28.2000007629395,3.79999995231628,13.2916669845581,"Grassland","Sub-Escarpment Grassland Bioregion","Dry Coast Hinterland Grassland"
30.625,-29.625,1487,859,64,366,59.5442848205566,591,0.822300016880035,18.5666675567627,27.2000007629395,5.59999990463257,11.6500005722046,"Grassland","Sub-Escarpment Grassland Bioregion","Dry Coast Hinterland Grassland"
30.875,-29.625,1488,948,87,379,52.3916625976562,543,0.683700025081635,19.1000003814697,27.1000003814697,7.59999990463257,10.6833333969116,"Indian Ocean Coastal Belt","Indian Ocean Coastal Belt","KwaZulu-Natal Coastal Belt Grassland"
17.125,-29.375,1501,71,9,26,34.0231781005859,246,0.22859999537468,19.0249996185303,31.1000003814697,7.59999990463257,15.0500001907349,"Succulent Karoo","Richtersveld Bioregion","Southern Richtersveld Inselberg Shrubland"
17.375,-29.375,1502,71,8,27,37.7308006286621,185,0.188500002026558,20.1708335876465,33.0999984741211,8.10000038146973,15.5083332061768,"Succulent Karoo","Namaqualand Hardeveld Bioregion","Namaqualand Heuweltjieveld"
17.625,-29.375,1503,120,20,42,31.0110130310059,888,0.253199994564056,18.3875007629395,30.7999992370605,6.90000009536743,13.5583333969116,"Succulent Karoo","Richtersveld Bioregion","Anenous Plateau Shrubland"
17.875,-29.375,1504,138,20,49,34.1972885131836,970,0.277200013399124,18.1208324432373,31.7999992370605,5.40000009536743,14.9250001907349,"Succulent Karoo","Namaqualand Hardeveld Bioregion","Namaqualand Klipkoppe Shrubland"
18.625,-29.375,1507,132,22,53,39.086799621582,863,0.151600003242493,18.8125,33.9000015258789,3.90000009536743,16.4750003814697,"Nama-Karoo","Bushmanland Bioregion","Bushmanland Arid Grassland"
18.875,-29.375,1508,138,22,58,43.7513618469238,900,0.138099998235703,18.7250003814697,33.9000015258789,3.70000004768372,16.5500011444092,"Nama-Karoo","Bushmanland Bioregion","Bushmanland Arid Grassland"
19.125,-29.375,1509,158,21,66,45.7299003601074,962,0.162900000810623,18.3791675567627,33.7000007629395,3.40000009536743,16.7083339691162,"Nama-Karoo","Bushmanland Bioregion","Bushmanland Arid Grassland"
27.375,-29.375,1542,701,43,317,65.1417922973633,1524,0.508300006389618,14.8999996185303,28,-1.39999997615814,15.3000001907349,"Grassland","Mesic Highveld Grassland Bioregion","Basotho Montane Shrubland"
29.625,-29.375,1551,1001,44,499,75.8471450805664,1915,0.459399998188019,13.0958337783813,22.7999992370605,-0.100000001490116,12.9750003814697,"Grassland","Drakensberg Grassland Bioregion","Northern Drakensberg Highland Grassland"
29.875,-29.375,1552,888,45,427,72.4363861083984,1476,0.683300018310547,14.8916664123535,24.5,1,13.466667175293,"Grassland","Sub-Escarpment Grassland Bioregion","Mooi River Highland Grassland"
30.125,-29.375,1553,856,43,401,70.0193405151367,1292,0.574000000953674,15.7958335876465,25.1000003814697,2.5,12.9916667938232,"Grassland","Sub-Escarpment Grassland Bioregion","Midlands Mistbelt Grassland"
30.375,-29.375,1554,796,43,363,67.3154830932617,759,0.72409999370575,17.595832824707,26.8999996185303,3.79999995231628,12.5249996185303,"Grassland","Sub-Escarpment Grassland Bioregion","Moist Coast Hinterland Grassland"
30.625,-29.375,1555,882,58,380,62.3034934997559,902,0.546999990940094,16.9833335876465,26.2000007629395,3.5,13,"Savanna","Sub-Escarpment Savanna Bioregion","KwaZulu-Natal Sandstone Sourveld"
16.875,-29.125,1568,60,7,23,36.9274482727051,105,0.330900013446808,17.9541664123535,27.8999996185303,7.69999980926514,13.1916666030884,"Succulent Karoo","Namaqualand Sandveld Bioregion","Southern Richtersveld Yellow Duneveld"
17.375,-29.125,1570,76,11,29,36.0002517700195,441,0.195999994874001,19.9166660308838,32.7000007629395,7.80000019073486,15.0666666030884,"Succulent Karoo","Richtersveld Bioregion","Southern Richtersveld Inselberg Shrubland"
17.625,-29.125,1571,105,15,45,44.6263694763184,803,0.297500014305115,19.0249996185303,31.8999996185303,6.90000009536743,14.0833330154419,"Succulent Karoo","Richtersveld Bioregion","Anenous Plateau Shrubland"
17.875,-29.125,1572,119,16,52,47.9111633300781,871,0.1807000041008,18.720832824707,32.5999984741211,5.09999990463257,15.1916666030884,"Succulent Karoo","Richtersveld Bioregion","Eenriet Plains Succulent Shrubland"
18.875,-29.125,1576,140,18,65,55.6547966003418,954,0.159400001168251,18.5249996185303,33.2999992370605,3.5,16.1499996185303,"Desert","Gariep Desert Bioregion","Eastern Gariep Plains Desert"
19.125,-29.125,1577,108,12,56,66.8784484863281,720,0.13680000603199,19.8916664123535,35.4000015258789,4.30000019073486,17.033332824707,"Nama-Karoo","Bushmanland Bioregion","Bushmanland Arid Grassland"
19.375,-29.125,1578,189,16,82,56.8163070678711,992,0.174899995326996,18.5874996185303,34.0999984741211,3.09999990463257,16.9750003814697,"Desert","Gariep Desert Bioregion","Eastern Gariep Plains Desert"
19.625,-29.125,1579,173,12,81,61.564697265625,879,0.186100006103516,19.1208324432373,34.2999992370605,3.70000004768372,16.6416664123535,"Nama-Karoo","Bushmanland Bioregion","Bushmanland Arid Grassland"
24.375,-29.125,1598,402,22,202,71.8498382568359,1229,0.395900011062622,17.970832824707,32.9000015258789,1.39999997615814,15.875,"Savanna","Eastern Kalahari Bushveld Bioregion","Kimberley Thornveld"
25.625,-29.125,1603,458,28,216,65.5098037719727,1301,0.309799998998642,16.6416664123535,31.7000007629395,-1.39999997615814,16.8500003814697,"Grassland","Dry Highveld Grassland Bioregion","Bloemfontein Dry Grassland"
26.125,-29.125,1605,515,30,244,66.4678573608398,1439,0.388799995183945,15.6041669845581,30.2000007629395,-2.40000009536743,16.8583335876465,"Grassland","Dry Highveld Grassland Bioregion","Winburg Grassy Shrubland"
27.375,-29.125,1610,750,43,335,65.0019378662109,1715,0.447200000286102,14.2624998092651,27.2999992370605,-2.09999990463257,15.4416666030884,"Grassland","Mesic Highveld Grassland Bioregion","Eastern Free State Sandy Grassland"
29.375,-29.125,1618,977,42,460,71.1372756958008,2506,0.460799992084503,11.0666666030884,20.3999996185303,-0.699999988079071,11.2333335876465,"Grassland","Drakensberg Grassland Bioregion","uKhahlamba Basalt Grassland"
29.625,-29.125,1619,941,41,464,75.4658660888672,1562,0.511099994182587,15.2416667938232,24.8999996185303,1.5,13.3333330154419,"Grassland","Sub-Escarpment Grassland Bioregion","Drakensberg Foothill Moist Grassland"
29.875,-29.125,1620,874,42,420,72.4016876220703,1396,0.530700027942657,15.4291667938232,25.2999992370605,1.60000002384186,13.5416669845581,"Grassland","Sub-Escarpment Grassland Bioregion","Northern KwaZulu-Natal Moist Grassland"
30.125,-29.125,1621,837,42,396,71.0842437744141,1306,0.560699999332428,15.6999998092651,25.7000007629395,1.60000002384186,13.8500003814697,"Grassland","Sub-Escarpment Grassland Bioregion","KwaZulu-Natal Highland Thornveld"
30.375,-29.125,1622,892,50,408,67.1522903442383,1432,0.503899991512299,15.0625,24.3999996185303,2.20000004768372,12.7416667938232,"Grassland","Sub-Escarpment Grassland Bioregion","Mooi River Highland Grassland"
30.875,-29.125,1624,879,64,372,59.206714630127,685,0.788399994373322,18.5541667938232,27.2999992370605,6.19999980926514,12.0249996185303,"Savanna","Sub-Escarpment Savanna Bioregion","KwaZulu-Natal Hinterland Thornveld"
31.375,-29.125,1626,1028,112,385,43.6561965942383,107,0.700399994850159,20.9291667938232,29.2000007629395,9.89999961853027,11.0749998092651,"Savanna","Sub-Escarpment Savanna Bioregion","KwaZulu-Natal Hinterland Thornveld"
17.375,-28.875,1638,86,9,41,55.9509963989258,621,0.19030000269413,19.5416660308838,32.4000015258789,7.40000009536743,14.6166667938232,"Succulent Karoo","Richtersveld Bioregion","Kosiesberg Succulent Shrubland"
17.875,-28.875,1640,86,10,44,61.298656463623,640,0.181999996304512,20.7541656494141,34.5,6.90000009536743,14.9250001907349,"Desert","Gariep Desert Bioregion","Eastern Gariep Rocky Desert"
18.875,-28.875,1644,75,6,43,75.3473587036133,379,0.13680000603199,21.8999996185303,36,7.19999980926514,15.2333335876465,"Desert","Gariep Desert Bioregion","Eastern Gariep Rocky Desert"
22.375,-28.875,1658,275,18,147,74.3147811889648,1098,0.299899995326996,19.0708332061768,34.2000007629395,2.40000009536743,16.3250007629395,"Savanna","Eastern Kalahari Bushveld Bioregion","Olifantshoek Plains Thornveld"
22.625,-28.875,1659,294,19,157,74.8281021118164,1140,0.330700010061264,18.5833339691162,33.9000015258789,1.5,16.6833324432373,"Savanna","Eastern Kalahari Bushveld Bioregion","Olifantshoek Plains Thornveld"
22.875,-28.875,1660,318,21,170,75.0777206420898,1298,0.380800008773804,17.6458339691162,33,0.400000005960464,16.875,"Savanna","Eastern Kalahari Bushveld Bioregion","Kuruman Mountain Bushveld"
23.375,-28.875,1662,355,21,190,76.7517013549805,1353,0.319000005722046,17.0791664123535,32.9000015258789,-0.400000005960464,17.625,"Savanna","Eastern Kalahari Bushveld Bioregion","Ghaap Plateau Vaalbosveld"
24.875,-28.875,1668,439,22,215,69.9149169921875,1196,0.377900004386902,18.033332824707,32.7999992370605,1.10000002384186,16.5166664123535,"Savanna","Eastern Kalahari Bushveld Bioregion","Kimberley Thornveld"
26.125,-28.875,1673,516,29,239,65.9838562011719,1275,0.336499989032745,16.529167175293,31.3999996185303,-2,17.3083324432373,"Grassland","Dry Highveld Grassland Bioregion","Bloemfontein Dry Grassland"
26.625,-28.875,1675,579,32,264,66.1472702026367,1424,0.355699986219406,15.8583335876465,30.2999992370605,-2,17.0499992370605,"Grassland","Dry Highveld Grassland Bioregion","Central Free State Grassland"
29.125,-28.875,1685,1043,45,496,73.8030166625977,1770,0.5557000041008,13.841667175293,22.5,2.29999995231628,12.0166664123535,"Grassland","Drakensberg Grassland Bioregion","uKhahlamba Basalt Grassland"
29.375,-28.875,1686,869,42,421,73.7141723632812,1168,0.503899991512299,17.3166656494141,27.8999996185303,2.5,14.0499992370605,"Grassland","Sub-Escarpment Grassland Bioregion","Northern KwaZulu-Natal Moist Grassland"
29.875,-28.875,1688,757,33,368,73.3388595581055,1043,0.391499996185303,17.6000003814697,28.2000007629395,2.79999995231628,13.9166669845581,"Savanna","Sub-Escarpment Savanna Bioregion","Thukela Thornveld"
30.125,-28.875,1689,734,34,353,72.0092010498047,929,0.436500012874603,17.908332824707,28.2999992370605,3.20000004768372,13.75,"Savanna","Sub-Escarpment Savanna Bioregion","Thukela Valley Bushveld"
31.375,-28.875,1694,1045,90,420,54.1237487792969,603,0.808200001716614,18.341667175293,26.1000003814697,8.5,10.533332824707,"Grassland","Sub-Escarpment Grassland Bioregion","Moist Coast Hinterland Grassland"
31.625,-28.875,1695,1115,127,416,42.6549301147461,176,0.609000027179718,20.4791660308838,28.7000007629395,10.1000003814697,10.9250001907349,"Indian Ocean Coastal Belt","Indian Ocean Coastal Belt","KwaZulu-Natal Coastal Belt Grassland"
31.875,-28.875,1696,1115,146,400,34.9816017150879,61,0.846099972724915,21.2416667938232,29.3999996185303,11,10.3666667938232,"Indian Ocean Coastal Belt","Indian Ocean Coastal Belt","Maputaland Coastal Belt"
16.625,-28.625,1703,51,6,19,33.6104736328125,122,0.117899999022484,17.6666660308838,27.2000007629395,7.59999990463257,13.1333332061768,"Desert","Southern Namib Desert Bioregion","Western Gariep Plains Desert"
17.125,-28.625,1705,75,8,36,54.2636756896973,619,0.338800013065338,19.0666675567627,30.7000007629395,7.80000019073486,13.6666669845581,"Succulent Karoo","Richtersveld Bioregion","Central Richtersveld Mountain Shrubland"
17.375,-28.625,1706,74,7,39,65.4025726318359,516,0.115500003099442,20.4791660308838,32.5999984741211,8.80000019073486,13.3083333969116,"Desert","Gariep Desert Bioregion","Kahams Mountain Desert"
19.875,-28.625,1716,166,9,88,73.3355941772461,770,0.174700006842613,20.0874996185303,35.7000007629395,3.90000009536743,17.375,"Nama-Karoo","Bushmanland Bioregion","Bushmanland Arid Grassland"
20.125,-28.625,1717,177,10,92,72.0940628051758,743,0.169100001454353,20.1375007629395,36,3.59999990463257,17.4416675567627,"Nama-Karoo","Bushmanland Bioregion","Bushmanland Arid Grassland"
20.375,-28.625,1718,155,9,82,72.0818481445312,629,0.42519998550415,20.4791660308838,35.5,4,16.8916664123535,"Azonal Vegetation","Alluvial Vegetation","Lower Gariep Alluvial Vegetation"
21.875,-28.625,1724,238,15,129,75.1411743164062,921,0.342999994754791,20.1166667938232,35.9000015258789,2.79999995231628,17.216667175293,"Savanna","Kalahari Duneveld Bioregion","Gordonia Duneveld"
22.375,-28.625,1726,284,17,154,76.0673446655273,1116,0.291500002145767,18.8250007629395,34.4000015258789,1.39999997615814,17.3833332061768,"Savanna","Eastern Kalahari Bushveld Bioregion","Gordonia Plains Shrubland"
24.375,-28.625,1734,437,19,222,74.0080490112305,1168,0.367900013923645,18.2124996185303,33.2999992370605,1.10000002384186,16.9583339691162,"Savanna","Eastern Kalahari Bushveld Bioregion","Kimberley Thornveld"
24.875,-28.625,1736,454,19,224,71.471794128418,1231,0.353399991989136,17.845832824707,32.4000015258789,1,16.4249992370605,"Savanna","Eastern Kalahari Bushveld Bioregion","Kimberley Thornveld"
25.625,-28.625,1739,464,22,223,69.093635559082,1268,0.460599988698959,17.1166667938232,31.7000007629395,-1.60000002384186,17.033332824707,"Grassland","Dry Highveld Grassland Bioregion","Western Free State Clay Grassland"
28.125,-28.625,1749,726,41,316,65.7993469238281,1671,0.459600001573563,14.5874996185303,27,-2.20000004768372,15.9916667938232,"Grassland","Mesic Highveld Grassland Bioregion","Eastern Free State Clay Grassland"
28.375,-28.625,1750,744,42,319,64.7529907226562,1859,0.450100004673004,14.0166664123535,25.5,-1.20000004768372,14.6000003814697,"Grassland","Drakensberg Grassland Bioregion","Northern Drakensberg Highland Grassland"
28.875,-28.625,1752,842,39,391,70.7840576171875,1812,0.429399996995926,14.0833330154419,24.2999992370605,0.600000023841858,13.3666667938232,"Grassland","Drakensberg Grassland Bioregion","Northern Drakensberg Highland Grassland"
29.125,-28.625,1753,1079,48,519,74.4466018676758,1193,0.465799987316132,17.091667175293,27.8999996185303,2,14.533332824707,"Grassland","Sub-Escarpment Grassland Bioregion","Northern KwaZulu-Natal Moist Grassland"
29.375,-28.625,1754,857,41,412,73.1495666503906,1162,0.433499991893768,17.4500007629395,28.3999996185303,2.09999990463257,14.6999998092651,"Grassland","Sub-Escarpment Grassland Bioregion","Northern KwaZulu-Natal Moist Grassland"
29.875,-28.625,1756,730,28,356,73.8540878295898,1000,0.467099994421005,18.3791656494141,29.2999992370605,3,14.4749994277954,"Savanna","Sub-Escarpment Savanna Bioregion","Thukela Thornveld"
30.125,-28.625,1757,702,31,338,72.0304489135742,874,0.531199991703033,18.6291675567627,29.2999992370605,3.70000004768372,14.2083330154419,"Savanna","Sub-Escarpment Savanna Bioregion","Thukela Valley Bushveld"
31.375,-28.625,1762,985,78,410,57.8222160339355,851,0.829599976539612,17.6291675567627,25.5,7.90000009536743,10.5249996185303,"Grassland","Sub-Escarpment Grassland Bioregion","Midlands Mistbelt Grassland"
31.875,-28.625,1764,1070,131,402,40.4155120849609,147,0.684899985790253,21.2458324432373,29.5,11,10.6916666030884,"Savanna","Lowveld Bioregion","Zululand Lowveld"
32.125,-28.625,1765,1175,162,417,33.1433563232422,69,0.894400000572205,21.5166664123535,29.1000003814697,12.1999998092651,9.05000019073486,"Indian Ocean Coastal Belt","Indian Ocean Coastal Belt","Maputaland Coastal Belt"
17.125,-28.375,1773,60,8,28,48.7210159301758,445,0.148800000548363,20.4375,32,9,13.5749998092651,"Succulent Karoo","Richtersveld Bioregion","Northern Richtersveld Scorpionstailveld"
17.375,-28.375,1774,44,6,22,50.3236274719238,183,0.104099996387959,22.8708324432373,35.7000007629395,10.1000003814697,14.8083333969116,"Desert","Gariep Desert Bioregion","Richtersveld Sheet Wash Desert"
22.875,-28.375,1796,330,18,182,79.0058288574219,1297,0.457800000905991,17.7124996185303,32.7000007629395,0.200000002980232,16.8583335876465,"Savanna","Eastern Kalahari Bushveld Bioregion","Kuruman Mountain Bushveld"
23.125,-28.375,1797,351,19,194,79.7151718139648,1387,0.432900011539459,17.033332824707,32,-0.5,17.0666675567627,"Savanna","Eastern Kalahari Bushveld Bioregion","Kuruman Mountain Bushveld"
23.375,-28.375,1798,391,19,215,79.64111328125,1493,0.361299991607666,16.25,31.1000003814697,-1.10000002384186,16.9833335876465,"Savanna","Eastern Kalahari Bushveld Bioregion","Olifantshoek Plains Thornveld"
25.125,-28.375,1805,474,18,232,71.7672958374023,1257,0.46560001373291,17.904167175293,32.2999992370605,0.5,16.7749996185303,"Savanna","Eastern Kalahari Bushveld Bioregion","Kimberley Thornveld"
27.125,-28.375,1813,582,29,254,66.6054229736328,1416,0.375299990177155,16.2083339691162,29.7999992370605,-1.5,16.6499996185303,"Grassland","Mesic Highveld Grassland Bioregion","Eastern Free State Clay Grassland"
27.875,-28.375,1816,713,40,311,65.4367446899414,1643,0.411500006914139,14.5083332061768,27.2000007629395,-2.40000009536743,15.966667175293,"Grassland","Mesic Highveld Grassland Bioregion","Eastern Free State Clay Grassland"
28.625,-28.375,1819,756,41,335,66.6984710693359,1827,0.3817999958992,13.5,24.6000003814697,-0.899999976158142,14.1333332061768,"Grassland","Mesic Highveld Grassland Bioregion","Eastern Free State Sandy Grassland"
28.875,-28.375,1820,761,38,353,70.4633560180664,1644,0.372200012207031,14.5541667938232,25.6000003814697,-0.400000005960464,14.7250003814697,"Grassland","Mesic Highveld Grassland Bioregion","Eastern Free State Sandy Grassland"
29.625,-28.375,1823,795,34,385,72.9771957397461,1204,0.467599987983704,17.5083332061768,28.2999992370605,2.40000009536743,14.5,"Grassland","Sub-Escarpment Grassland Bioregion","Northern KwaZulu-Natal Moist Grassland"
31.375,-28.375,1830,892,68,374,58.218448638916,557,0.693199992179871,19.2416667938232,27.7000007629395,8.5,11.8500003814697,"Savanna","Lowveld Bioregion","Zululand Lowveld"
31.625,-28.375,1831,943,89,373,52.1935997009277,314,0.517700016498566,20.345832824707,28.7999992370605,9.89999961853027,11.4916667938232,"Savanna","Lowveld Bioregion","Zululand Lowveld"
31.875,-28.375,1832,998,115,378,43.2788276672363,96,0.559599995613098,21.4500007629395,29.8999996185303,11,10.9833335876465,"Savanna","Lowveld Bioregion","Zululand Lowveld"
32.125,-28.375,1833,1125,147,412,37.2086944580078,91,0.764900028705597,21.5499992370605,29.7999992370605,11.6999998092651,10.2833337783813,"Savanna","Lowveld Bioregion","Zululand Coastal Thornveld"
32.375,-28.375,1834,1229,181,435,32.2224349975586,42,0.65829998254776,21.7875003814697,29.3999996185303,12.8000001907349,9.00833320617676,"Indian Ocean Coastal Belt","Indian Ocean Coastal Belt","Maputaland Coastal Belt"
17.125,-28.125,1841,57,6,29,57.0212059020996,435,0.13120000064373,20.2708339691162,31.2999992370605,9.30000019073486,12.9250001907349,"Desert","Gariep Desert Bioregion","Noms Mountain Desert"
20.875,-28.125,1856,205,8,113,79.5257797241211,854,0.263799995183945,20.4874992370605,35.9000015258789,3.40000009536743,17.158332824707,"Nama-Karoo","Bushmanland Bioregion","Bushmanland Arid Grassland"
22.375,-28.125,1862,308,15,168,78.1279525756836,1147,0.293199986219406,18.875,34.0999984741211,1.10000002384186,17.4499988555908,"Savanna","Eastern Kalahari Bushveld Bioregion","Gordonia Plains Shrubland"
23.375,-28.125,1866,410,19,225,79.9418029785156,1559,0.360500007867813,16.2958335876465,30.6000003814697,-0.800000011920929,16.5583324432373,"Savanna","Eastern Kalahari Bushveld Bioregion","Kuruman Mountain Bushveld"
